#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
935,marketingprofs b2b,28,31,12/16/2019 10:43,70,https://www.evergage.com/events/marketingprofs-b2b-marketing-forum-boston/,40,0.03,40,1/16/2020 3:42,,"Sitelinks, Top stories, Thumbnail, Video",evergage.com
936,del outlet,26,26,,150,https://www.evergage.com/resources/videos/dell-outlet-personalization-story/,46,0.03,0.5,12/27/2019 1:14,Top stories,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
937,what is churn,33,25,1/8/2020 10:19,900,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,39,0.03,6,1/16/2020 4:33,,"People also ask, Top stories, Thumbnail",evergage.com
938,what are the 7 tenets?,29,29,,90,https://www.evergage.com/blog/dont-compromise-tenets-of-personalization/,42,0.03,,1/12/2020 4:58,,"Featured snippet, Image pack, Sitelinks, People also ask",evergage.com
939,website recommendations,27,27,,60,https://www.evergage.com/,45,0.03,5,12/24/2019 1:34,,"People also ask, Image pack",evergage.com
940,photo disclosure,20,21,12/2/2019 21:30,10,https://www.evergage.com/filming-and-photography-disclosure/,7,0.03,,12/31/2019 10:57,,"Sitelinks, People also ask, Image pack",evergage.com
941,what is churn in business,24,13,11/26/2019 7:08,150,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,39,0.03,,12/23/2019 13:13,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories",evergage.com
942,?________ increases at an accelerating rate as the? customer-service level approaches? 100%.,25,25,,40,https://www.evergage.com/wp-content/uploads/2019/04/2019_Trends_in_Personalization_Report.pdf,5,0.03,,1/9/2020 3:56,,,evergage.com
943,rpi real time,29,29,,90,https://www.evergage.com/blog/rpi-versus-rfm-real-deal-real-time/,31,0.03,,1/16/2020 13:10,,"Top stories, Thumbnail",evergage.com
944,valor books,40,42,1/8/2020 7:03,1200,https://www.evergage.com/resources/case-studies/valorebooks/,8,0.03,0.35,1/16/2020 13:19,,"Sitelinks, People also ask",evergage.com
945,customer data warehouse,21,25,12/9/2019 14:53,10,https://www.evergage.com/modules/data-warehouse/,24,0.03,12,1/9/2020 4:23,,"People also ask, Sitelinks, Knowledge panel",evergage.com
946,define some time,28,31,12/1/2019 13:09,70,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,7,0.03,,12/30/2019 23:10,,"Knowledge card, People also ask",evergage.com
947,i am touchpoint,22,21,12/11/2019 5:12,20,https://www.evergage.com/blog/six-ways-create-great-first-touchpoint-experience-0/,3,0.03,,1/11/2020 7:04,,Sitelinks,evergage.com
948,customer turnover,28,13,12/9/2019 17:34,200,https://www.evergage.com/blog/how-calculate-customer-retention/,0,0.03,3.5,1/9/2020 12:33,,"Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Thumbnail, Image pack",evergage.com
949,account based marketing case study,24,23,12/11/2019 1:10,30,https://www.evergage.com/blog/abm-stats-roundup-making-case-company/,2,0.03,35,1/10/2020 20:59,,"Adwords top, Sitelinks, Top stories, Thumbnail, Adwords bottom, Knowledge panel",evergage.com
950,amazon personalized,25,25,,30,https://www.evergage.com/blog/amazon-personalized-coupon-strategies/,13,0.03,0.5,1/3/2020 21:05,,"Shopping results, Thumbnail, Sitelinks, People also ask, Knowledge panel",evergage.com
951,pop up example,28,29,12/19/2019 12:13,70,https://www.evergage.com/blog/secret-pleasant-pop-ups/,9,0.03,,1/19/2020 15:21,,"Sitelinks, Top stories, Thumbnail, People also ask",evergage.com
952,recommendatio,31,42,12/5/2019 18:57,150,https://www.evergage.com/platform/recommendations/,26,0.03,,1/4/2020 22:47,,"Knowledge card, Sitelinks, People also ask, Image pack",evergage.com
953,based tj,26,26,,40,https://www.evergage.com/blog/author/tjprebil/,0,0.03,,1/14/2020 2:47,,"Top stories, Thumbnail, Image pack",evergage.com
954,bandit,65,65,,32000,https://www.evergage.com/modules/contextual-bandit/,35,0.03,1.9,1/22/2020 9:45,,"Knowledge card, Top stories, Thumbnail",evergage.com
955,recent paradigm shifts,23,29,12/5/2019 13:24,20,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,11,0.03,,1/4/2020 17:36,,"Top stories, Thumbnail, People also ask, Image pack",evergage.com
956,invaluable art auction,22,28,11/29/2019 19:44,20,https://www.evergage.com/blog/how-invaluable-delivers-1-to-1-experiences-to-collectors-across-website-and-email/,12,0.03,1.4,12/27/2019 9:54,,"Adwords top, Sitelinks, Image pack",evergage.com
957,smart nav,28,14,12/13/2019 20:40,60,https://www.evergage.com/modules/smartnav/,2,0.03,0.2,1/13/2020 10:14,,"Shopping results, Thumbnail, Sitelinks, Top stories, Knowledge panel",evergage.com
958,best pop up ads,21,19,12/7/2019 6:25,10,https://www.evergage.com/blog/secret-pleasant-pop-ups/,10,0.03,4,1/7/2020 2:10,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Adwords bottom",evergage.com
959,rue lala careers,27,34,12/5/2019 22:48,50,https://www.evergage.com/resources/case-studies/rue-la-la/,2,0.03,,1/4/2020 9:46,,"Adwords top, Sitelinks, Top stories, Thumbnail, Video",evergage.com
960,personalized marketing statistics,23,25,11/25/2019 23:23,20,https://www.evergage.com/wp-content/uploads/2018/04/Evergage-2018-Trends-in-Personalization-Survey.pdf,50,0.03,,12/23/2019 0:24,,"Adwords top, Featured snippet, Thumbnail, People also ask, Adwords bottom, Sitelinks",evergage.com
961,customer engagement ideas and strategies,23,19,12/6/2019 6:23,20,https://www.evergage.com/blog/5-customer-engagement-strategies-part-1/,17,0.03,25,1/6/2020 9:43,,"Featured snippet, Thumbnail, Adwords bottom, Sitelinks",evergage.com
962,forrester san francisco,28,47,12/20/2019 20:18,60,https://www.evergage.com/events/forrester-cxsf-forum-san-francisco/,2,0.03,,1/20/2020 17:34,,"Adwords top, Sitelinks, Top stories, Thumbnail",evergage.com
963,b2b marketing exchange,34,29,11/29/2019 6:23,300,https://www.evergage.com/events/b2b-marketing-exchange-scottsdale-az/,6,0.03,,12/27/2019 8:25,,"Adwords top, Sitelinks, Top stories, Thumbnail, Image pack, Adwords bottom",evergage.com
964,recommendaton,28,44,12/1/2019 4:22,60,https://www.evergage.com/platform/recommendations/,25,0.03,,12/30/2019 1:32,,"Knowledge card, People also ask, Sitelinks, Image pack",evergage.com
965,dimensions catalog,13,9,12/14/2019 12:36,20,https://www.evergage.com/blog/evergage-adds-flexibility-to-catalog-management-custom-dimensions/,1,0.03,0.01,1/13/2020 22:57,Image pack,Image pack,evergage.com
966,dave parsons,31,51,12/8/2019 20:53,350,https://www.evergage.com/blog/author/dave-parsons/,0,0.03,0.2,1/8/2020 15:04,,"Top stories, Thumbnail",evergage.com
967,gardners supply company,31,42,12/7/2019 20:42,400,https://www.evergage.com/blog/gardeners-supply-company-targets-pinterest-audience-drives-conversions/,6,0.03,0.25,1/6/2020 19:22,,"Adwords top, Sitelinks, Tweet box, Top stories, Thumbnail, Image pack",evergage.com
968,shift marketing,29,31,12/18/2019 21:34,70,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,13,0.03,3.5,1/18/2020 3:21,,"Sitelinks, Top stories, Thumbnail",evergage.com
969,recommnedation,29,45,12/3/2019 7:26,70,https://www.evergage.com/platform/recommendations/,26,0.03,,1/2/2020 23:07,,"Knowledge card, Sitelinks, People also ask, Image pack",evergage.com
970,personalization as a service,21,26,12/3/2019 7:44,10,https://www.evergage.com/,11,0.03,5,1/2/2020 0:05,,"Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Thumbnail, Adwords bottom",evergage.com
971,customer data platforms,32,33,12/7/2019 9:08,150,https://www.evergage.com/platform/customer-data-platform/,20,0.03,15,1/7/2020 16:46,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",evergage.com
972,examples of paradigm shifts,33,41,12/7/2019 23:22,150,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,16,0.03,0.04,1/7/2020 2:09,,"Featured snippet, People also ask, Top stories, Thumbnail, Sitelinks, Image pack",evergage.com
973,pch.comcom,29,29,,70,https://www.evergage.com/blog/press/publishers-clearing-house-selects-evergage-to-boost-online-conversion/,32,0.03,,1/12/2020 1:41,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
974,ust global revenue,30,30,,90,https://www.evergage.com/blog/press/evergage-and-ust-global-partner-to-power-advanced-personalization-for-retailers/,15,0.03,,1/19/2020 19:22,,"Featured snippet, Thumbnail, People also ask, Sitelinks",evergage.com
975,attrition statistics,31,44,11/29/2019 9:30,100,https://www.evergage.com/blog/attrition-and-retention-rates-for-public-subscription-compan/,9,0.03,,12/27/2019 18:10,,"Featured snippet, Thumbnail, People also ask, Sitelinks",evergage.com
976,measuring customer engagement,26,14,12/14/2019 12:20,40,https://www.evergage.com/blog/what-customer-engagement-score/,9,0.03,13,1/14/2020 0:36,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom",evergage.com
977,triggered email marketing,27,20,12/18/2019 9:10,40,https://www.evergage.com/modules/triggered-email/,22,0.02,20,1/18/2020 0:17,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom, Knowledge panel",evergage.com
978,personalization web,25,24,11/30/2019 3:48,30,https://www.evergage.com/platform/website/,24,0.02,,12/28/2019 15:55,,"People also ask, Top stories, Thumbnail, Knowledge panel",evergage.com
979,web popup,26,29,11/26/2019 12:00,40,https://www.evergage.com/blog/secret-pleasant-pop-ups/,45,0.02,,12/23/2019 22:04,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
980,business churn,28,25,12/20/2019 21:04,60,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,39,0.02,5,1/20/2020 20:09,,"Sitelinks, People also ask",evergage.com
981,account based marketing software,30,33,11/28/2019 9:26,80,https://www.evergage.com/solutions/account-based-marketing/,12,0.02,35,12/25/2019 14:04,,"Adwords top, Sitelinks, Featured snippet, People also ask",evergage.com
982,katherine lloyd,30,27,12/14/2019 18:44,80,https://www.evergage.com/blog/author/katherine-lloyd/,0,0.02,,1/14/2020 10:42,,"Image pack, Sitelinks, Top stories, Thumbnail",evergage.com
983,customer onboarding,35,41,12/3/2019 1:23,450,https://www.evergage.com/blog/9-biggest-customer-onboarding-mistakes-avoid/,22,0.02,16,1/2/2020 2:43,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Adwords bottom, Image pack",evergage.com
984,cx entertainment,29,29,,70,https://www.evergage.com/blog/2020-marketing-predictions/,1,0.02,,1/6/2020 22:36,,"People also ask, Top stories, Thumbnail",evergage.com
985,b2b segments,29,27,11/26/2019 15:23,70,https://www.evergage.com/blog/3-data-sources-use-b2b-segmentation-personalization/,1,0.02,16,12/23/2019 18:40,,"People also ask, Image pack",evergage.com
986,joe chernov hubspot,28,33,12/19/2019 6:38,50,https://www.evergage.com/blog/abm-tips-marketers-qa-joe-chernov-cmo-insightsquared/,8,0.02,,1/18/2020 23:06,,"Top stories, Thumbnail, Video",evergage.com
987,pop up designs,28,28,,50,https://www.evergage.com/blog/secret-pleasant-pop-ups/,4,0.02,,1/15/2020 8:29,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Top stories, People also ask, Video, Knowledge panel",evergage.com
988,pop ups test,33,36,12/1/2019 16:05,150,https://www.evergage.com/blog/secret-pleasant-pop-ups/,22,0.02,,12/30/2019 16:29,,"Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
989,volore books,15,15,,20,https://www.evergage.com/resources/videos/valorebooks-customer-success-story/,8,0.02,0.6,12/24/2019 17:10,Top stories,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail",evergage.com
990,using ________ as a promotion method will bring return visitors to your site.,36,34,12/7/2019 10:01,250,https://www.evergage.com/wp-content/uploads/2019/10/201910One_to_One_Personalization_Book_Second-Edition.pdf,0,0.02,,1/7/2020 0:59,,Image pack,evergage.com
991,smartsearch com,24,28,11/27/2019 0:00,20,https://www.evergage.com/modules/smartsearch/,10,0.02,,12/24/2019 15:51,,"Sitelinks, Video",evergage.com
992,my dentist app,28,28,,50,https://www.evergage.com/blog/what-my-dentist-taught-me-about-customer-engagement/,3,0.02,0.5,1/4/2020 9:07,,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
993,cohurt,31,34,11/28/2019 19:59,100,https://www.evergage.com/blog/what-cohort-reporting/,28,0.02,,12/26/2019 13:44,,"Knowledge card, People also ask, Sitelinks, Image pack",evergage.com
994,gartner magic quadrant marketing automation,30,49,11/26/2019 23:39,80,https://www.evergage.com/blog/press/evergage-named-a-visionary-in-gartners-magic-quadrant-for-multichannel-marketing-hubs/,3,0.02,25,12/24/2019 13:10,,"Adwords top, Sitelinks, Adwords bottom, Knowledge panel",evergage.com
995,progressive profiling,33,30,11/26/2019 13:55,250,https://www.evergage.com/blog/using-evergage-progressive-profiling/,8,0.02,1.3,12/23/2019 21:14,,"Featured snippet, Top stories, Thumbnail, Image pack",evergage.com
996,systems of insight,30,39,12/12/2019 3:59,80,https://www.evergage.com/blog/when-one-greater-than-two-why-choose-cdp-system-of-insight-and-engagement/,0,0.02,,1/12/2020 15:47,,"Adwords top, Featured snippet, Thumbnail, Image pack, Top stories",evergage.com
997,rule based learning,27,27,,40,https://www.evergage.com/resources/ebooks/machine-learning-vs-rule-based-personalization/,0,0.02,,1/18/2020 7:38,,"People also ask, Top stories, Thumbnail",evergage.com
998,google retargeting ads,27,26,12/2/2019 1:45,200,https://www.evergage.com/blog/google-retargeting-ads-intent-based-data/,59,0.02,20,1/1/2020 20:06,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Adwords bottom, Knowledge panel",evergage.com
999,monetate api,23,19,12/1/2019 22:09,20,https://www.evergage.com/evergage-vs-monetate/,1,0.02,,12/30/2019 18:46,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
1000,the power of one video,28,14,11/26/2019 2:03,50,https://www.evergage.com/resources/videos/the-power-of-1/,11,0.02,,12/24/2019 3:11,Video,"Video, Thumbnail",evergage.com
1001,what is retention rate in finance,24,25,12/17/2019 5:47,20,https://www.evergage.com/blog/how-calculate-customer-retention/,2,0.02,,1/17/2020 13:43,,"Featured snippet, Thumbnail, People also ask",evergage.com
1002,demo form,24,40,12/17/2019 17:31,20,https://www.evergage.com/blog/how-we-significantly-improved-conversion-rate-of-our-demo-request-lead-form/,21,0.02,,1/17/2020 7:08,,People also ask,evergage.com
1003,puritan's pride login,30,48,12/3/2019 9:42,80,https://www.evergage.com/blog/client/puritans-pride/,15,0.02,,1/3/2020 5:39,,"Shopping results, Thumbnail, Adwords top, Sitelinks",evergage.com
1004,suggested app pop up,30,24,12/7/2019 19:30,80,https://www.evergage.com/blog/secret-pleasant-pop-ups/,0,0.02,,1/6/2020 15:41,,"Top stories, Thumbnail, Sitelinks, People also ask, Image pack",evergage.com
1005,newegg flash com,24,24,,20,https://www.evergage.com/blog/a-look-into-neweggflashs-holiday-campaigns-that-drove-up-to-a-40-lift-in-rpu/,9,0.02,0.02,12/24/2019 8:06,,"People also ask, Image pack, Video",evergage.com
1006,abm commerce,24,22,12/9/2019 21:40,20,https://www.evergage.com/blog/category/demand-generation/,0,0.02,0.04,1/8/2020 21:37,,"Sitelinks, Top stories, Thumbnail",evergage.com
1007,real time marketing 2015,24,25,11/30/2019 23:59,20,https://www.evergage.com/blog/real-time-marketing-isnt-what-you-think-it-is/,4,0.02,10,12/29/2019 3:44,,Image pack,evergage.com
1008,1 to 1 marketing,32,26,12/8/2019 5:55,100,https://www.evergage.com/,6,0.02,7,1/8/2020 18:31,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",evergage.com
1009,"""megan barry""",31,30,12/15/2019 0:47,90,https://www.evergage.com/blog/author/megan-barry/,1,0.02,,1/15/2020 9:41,,"Image pack, Sitelinks, Top stories, Thumbnail",evergage.com
1010,mobile app analytics best practices,14,14,,20,https://www.evergage.com/resources/videos/evergage-mobile-apps/,6,0.02,55,1/9/2020 6:30,Top stories,"Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Thumbnail, Adwords bottom",evergage.com
1011,pch comm,32,32,,100,https://www.evergage.com/blog/press/publishers-clearing-house-selects-evergage-to-boost-online-conversion/,39,0.02,0.15,12/30/2019 17:51,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
1012,segmetation,25,46,11/27/2019 19:13,20,https://www.evergage.com/platform/segmentation/,27,0.02,,12/24/2019 21:50,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
1013,define retention rate,31,31,,500,https://www.evergage.com/blog/how-calculate-customer-retention/,11,0.02,,1/16/2020 3:21,,"People also ask, Sitelinks",evergage.com
1014,persona based marketing,28,45,12/21/2019 15:10,50,https://www.evergage.com/blog/persona-marketing-obsolete/,0,0.02,3.5,1/21/2020 23:55,,People also ask,evergage.com
